2017-06-12 17:05:29,b'Thank you @rajasthali for an amazing evening. We are totally loving it :) @my_rajasthan #RajasthanTourism https://t.co/uhxVUsy3vV'
2017-06-12 16:30:11,b'RT @ManushiChhillar: A beautiful day at @rajasthali \nWearing @RituKumarHQ \n@feminamissindia  @my_rajasthan #rajasthan #tourism #travel #jai\xe2\x80\xa6'
2017-06-12 15:41:53,"b'RT @ManushiChhillar: @Priyadarshini0 in #jaipur today, she has a surprise planned for us! \n@feminamissindia @my_rajasthan @rajasthali\n#miss\xe2\x80\xa6'"
2017-06-12 15:17:06,b'RT @freeion: @jarariya91 @BJP4Rajasthan @my_rajasthan @PMOIndia @rajasthan police @VasundharaBJP  @rajnathsingh  we are never going to be d\xe2\x80\xa6'
2017-06-12 15:16:42,b'RT @freeion: @jarariya91 @my_rajasthan @BJP4Rajasthan @VasundharaBJP @PMOIndia @rajnathsingh perfect employees for ISIS.  Why fight terrori\xe2\x80\xa6'
2017-06-12 15:07:56,b'.@SimranCOfficial @Mannat1997 are all set for the gala dinner hosted by @rajasthali #RajasthanTourism @my_rajasthan https://t.co/PJdbVgnCvv'
2017-06-12 13:33:37,b'@my_rajasthan @narendramodi @VasundharaBJP this is the state tax paid for our vehicle in Uttarakhand can i ask why\xe2\x80\xa6 https://t.co/JXf7lsGY7l'
2017-06-12 13:31:24,b'@my_rajasthan @narendramodi @VasundharaBJP simply accept corruption or stop roaming within our own country?? #CorruptionEveryWhere (7)'
2017-06-12 13:29:58,b'@my_rajasthan @narendramodi @VasundharaBJP i visited Uttarakhand there also we faced same type of corruption everywhere. So we have to (6)'
2017-06-12 13:27:09,b'@my_rajasthan @narendramodi @VasundharaBJP better you stop promoting tourism all over India. This was not the case only in Rajasthan (5)'
2017-06-12 13:26:00,b'@my_rajasthan @narendramodi @VasundharaBJP charged us 200 to leave our vehicle. If this is the way tourist will be treated then (4)'
2017-06-12 13:24:31,b'@my_rajasthan @narendramodi @VasundharaBJP we asked for a way to temple and the policemen starting asking about papers and then he (3)'
2017-06-12 13:22:42,b'@my_rajasthan @narendramodi @VasundharaBJP i paid state tax for our vechicle &amp; they cahrged 100 more and insisting\xe2\x80\xa6 https://t.co/HoVA0jtFSK'
2017-06-12 13:17:44,b'@my_rajasthan @narendramodi @VasundharaBJP I visited Rajasthan week ago with my family and i was shocked to see corruption at everywhere (1)'
